payout_id,duplicate_number,owner_name,class_name,leader_user_id,leader_name,timezone,first_meeting_of_week_date,meetings,hours_taught,status,paid_period,payout_date,payout_dollars,num_enrollments,section_link,loaded_at
045a6e91-ba93-4b37-ad87-96430441b8b4d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-10-312022-11-0744886f71-26b1-497c-a5d0-f69257ccdcea,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,11/06/22 05:00pm,Topher - DnD with Toph Sun Nov 06 @ 05:00pm,1.5000,paid,10/31/22-11/07/22,2022-11-13 08:16:00+00,$67.20,4,https://outschool.com/sections/045a6e91-ba93-4b37-ad87-96430441b8b4/learners,2023-07-17 22:14:44.626084+00
cb116d0f-a31c-46b4-bf54-3dbaf2d66c168c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-10-312022-11-07098cd38f-6d81-403a-a1ba-dcd22b3f9995,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,11/02/22 02:00pm,Topher - DnD with Toph Wed Nov 02 @ 02:00pm,1.5000,paid,10/31/22-11/07/22,2022-11-13 08:18:00+00,$91.70,5,https://outschool.com/sections/cb116d0f-a31c-46b4-bf54-3dbaf2d66c16/learners,2023-07-17 22:14:44.626084+00
cc540f49-2246-4f45-a34f-9570bade2a608c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-10-312022-11-07cdad76f6-d631-42d1-8aee-c204f6c78900,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,11/02/22 02:00am,Topher - DnD with Toph Wed Nov 02 @ 02:00am,1.5000,paid,10/31/22-11/07/22,2022-11-13 08:18:00+00,$40.60,2,https://outschool.com/sections/cc540f49-2246-4f45-a34f-9570bade2a60/learners,2023-07-17 22:14:44.626084+00
dd1114eb-7ef3-491e-955e-9ec471b8698553b512a9-d0e0-4dde-8c2f-28540936625725549d5b-9c9f-4228-899b-fa89578c9cb42022-10-312022-11-07704dbdea-092f-4099-b331-98b7c40832f8,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Ghosts of Saltmarsh - Beginner Pirate Sea Adventure!,,,Europe/London,10/31/22 04:30pm,Topher - DnD with Toph Mon Oct 31 @ 04:30pm,1.5000,paid,10/31/22-11/07/22,2022-11-13 08:21:00+00,$61.60,3,https://outschool.com/sections/dd1114eb-7ef3-491e-955e-9ec471b86985/learners,2023-07-17 22:14:44.626084+00
e60d0b65-7072-41b2-95e3-f4aa7470a629a365d865-8b08-473b-bc08-fc65c847246b25549d5b-9c9f-4228-899b-fa89578c9cb4ad82cfaf-1a46-4fb2-9b5f-6dd95244b871,1,Topher - DnD with Toph,DnD with Toph - Special One-off Class!,,,Europe/London,11/06/22 07:00pm,Topher - DnD with Toph Sun Nov 06 @ 07:00pm,2.0000,paid,,2022-11-13 08:21:00+00,$73.50,7,https://outschool.com/sections/e60d0b65-7072-41b2-95e3-f4aa7470a629/learners,2023-07-17 22:14:44.626084+00
af2ead99-b6ac-423a-ac93-28b53c4ed90f246d8fba-b8b9-48e4-a9dd-7538e8ea2a0c25549d5b-9c9f-4228-899b-fa89578c9cb42022-10-312022-11-07de0cf7a4-b763-45d5-99cf-af1b5ab6d6d0,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Lost Mine of Phandelver - Beginner Starter Adventure!,,,Europe/London,10/31/22 02:00am,Topher - DnD with Toph Mon Oct 31 @ 02:00am,1.2500,paid,10/31/22-11/07/22,2022-11-13 08:22:00+00,$21.00,2,https://outschool.com/sections/af2ead99-b6ac-423a-ac93-28b53c4ed90f/learners,2023-07-17 22:14:44.626084+00
ade47a9a-a688-4911-a027-25f58fc020048915cdb7-312f-450c-ac4a-123f6b4e716b25549d5b-9c9f-4228-899b-fa89578c9cb42022-10-312022-11-0780c87c1a-aabf-43f1-a540-c121987e46f7,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Tomb of Annihilation | Jungle Dinosaur Adventure!,,,Europe/London,11/06/22 02:30pm,Topher - DnD with Toph Sun Nov 06 @ 02:30pm,1.5000,paid,10/31/22-11/07/22,2022-11-13 08:22:00+00,$53.20,3,https://outschool.com/sections/ade47a9a-a688-4911-a027-25f58fc02004/learners,2023-07-17 22:14:44.626084+00
0c99fd4f-b801-413b-b9d3-72c7ba4746f66471f2a6-d1b0-4c60-9fbe-79a6de82feff25549d5b-9c9f-4228-899b-fa89578c9cb42022-10-012022-11-01a5de1993-434b-46f4-b657-4f8efd500d7e,1,Topher - DnD with Toph,DnD with Toph - Dungeons & Dragons Social Club,,,Europe/London,,,,paid,10/01/22-11/01/22,2022-11-15 08:34:00+00,$178.50,17,https://outschool.com/sections/0c99fd4f-b801-413b-b9d3-72c7ba4746f6/learners,2023-07-17 22:14:44.626084+00
00668776-60ca-46d7-b5ac-b1c0d37d9e49d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-14f534f729-cfbb-49d0-9987-013cfb3fb862,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,11/08/22 06:30pm,Topher - DnD with Toph Tue Nov 08 @ 06:30pm,1.5000,paid,11/07/22-11/14/22,2022-11-20 08:13:00+00,$32.20,2,https://outschool.com/sections/00668776-60ca-46d7-b5ac-b1c0d37d9e49/learners,2023-07-17 22:14:44.626084+00
045a6e91-ba93-4b37-ad87-96430441b8b4d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-14bd267a87-65d8-4291-862e-c200e4fb37b8,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,,,,paid,11/07/22-11/14/22,2022-11-20 08:13:00+00,$67.20,4,https://outschool.com/sections/045a6e91-ba93-4b37-ad87-96430441b8b4/learners,2023-07-17 22:14:44.626084+00
ade47a9a-a688-4911-a027-25f58fc020048915cdb7-312f-450c-ac4a-123f6b4e716b25549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-14838857d9-5524-43dd-a453-259ef1d9419d,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Tomb of Annihilation | Jungle Dinosaur Adventure!,,,Europe/London,,,,paid,11/07/22-11/14/22,2022-11-20 08:13:00+00,$53.20,3,https://outschool.com/sections/ade47a9a-a688-4911-a027-25f58fc02004/learners,2023-07-17 22:14:44.626084+00
dd1114eb-7ef3-491e-955e-9ec471b8698553b512a9-d0e0-4dde-8c2f-28540936625725549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-14d7281aec-b25b-4dfb-b34e-1b4d7adbed98,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Ghosts of Saltmarsh - Beginner Pirate Sea Adventure!,,,Europe/London,11/07/22 05:30pm,Topher - DnD with Toph Mon Nov 07 @ 05:30pm,1.5000,paid,11/07/22-11/14/22,2022-11-20 08:13:00+00,$21.00,1,https://outschool.com/sections/dd1114eb-7ef3-491e-955e-9ec471b86985/learners,2023-07-17 22:14:44.626084+00
af2ead99-b6ac-423a-ac93-28b53c4ed90f246d8fba-b8b9-48e4-a9dd-7538e8ea2a0c25549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-14681e01a6-9b03-4b91-aad7-0e5516b952a8,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Lost Mine of Phandelver - Beginner Starter Adventure!,,,Europe/London,11/07/22 03:00am,Topher - DnD with Toph Mon Nov 07 @ 03:00am,1.2500,paid,11/07/22-11/14/22,2022-11-20 08:13:00+00,$21.00,2,https://outschool.com/sections/af2ead99-b6ac-423a-ac93-28b53c4ed90f/learners,2023-07-17 22:14:44.626084+00
cb116d0f-a31c-46b4-bf54-3dbaf2d66c168c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-14fec4f972-0048-4e79-b8a0-043296b91dfd,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,11/09/22 03:00pm,Topher - DnD with Toph Wed Nov 09 @ 03:00pm,1.5000,paid,11/07/22-11/14/22,2022-11-20 08:14:00+00,$74.20,4,https://outschool.com/sections/cb116d0f-a31c-46b4-bf54-3dbaf2d66c16/learners,2023-07-17 22:14:44.626084+00
cc540f49-2246-4f45-a34f-9570bade2a608c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-143202ce70-9ba0-41e3-834d-aad99534e44a,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,11/09/22 03:00am,Topher - DnD with Toph Wed Nov 09 @ 03:00am,1.5000,paid,11/07/22-11/14/22,2022-11-20 08:14:00+00,$40.60,2,https://outschool.com/sections/cc540f49-2246-4f45-a34f-9570bade2a60/learners,2023-07-17 22:14:44.626084+00
7e82b256-aac6-4546-ad20-b9a8f47f6952d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-11-072022-11-143c2b3b1d-2438-4d00-9997-ec211f20148e,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,11/09/22 06:00pm,Topher - DnD with Toph Wed Nov 09 @ 06:00pm,1.5000,paid,11/07/22-11/14/22,2022-11-20 08:16:00+00,$63.00,4,https://outschool.com/sections/7e82b256-aac6-4546-ad20-b9a8f47f6952/learners,2023-07-17 22:14:44.626084+00
7e82b256-aac6-4546-ad20-b9a8f47f6952d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-11-142022-11-210c3b5080-ef2c-43b4-a070-d91ff8325705,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,11/16/22 06:00pm,Topher - DnD with Toph Wed Nov 16 @ 06:00pm,1.5000,paid,11/14/22-11/21/22,2022-11-27 08:14:00+00,$63.00,4,https://outschool.com/sections/7e82b256-aac6-4546-ad20-b9a8f47f6952/learners,2023-07-17 22:14:44.626084+00
ade47a9a-a688-4911-a027-25f58fc020048915cdb7-312f-450c-ac4a-123f6b4e716b25549d5b-9c9f-4228-899b-fa89578c9cb42022-11-142022-11-212447a828-6a07-4314-a1c8-d66c5b1a4bb7,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Tomb of Annihilation | Jungle Dinosaur Adventure!,,,Europe/London,11/20/22 02:30pm,Topher - DnD with Toph Sun Nov 20 @ 02:30pm,1.5000,paid,11/14/22-11/21/22,2022-11-27 08:15:00+00,$53.20,3,https://outschool.com/sections/ade47a9a-a688-4911-a027-25f58fc02004/learners,2023-07-17 22:14:44.626084+00
045a6e91-ba93-4b37-ad87-96430441b8b4d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-11-142022-11-21078282bb-f624-42df-add4-148612fe552a,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,11/20/22 05:00pm,Topher - DnD with Toph Sun Nov 20 @ 05:00pm,1.5000,paid,11/14/22-11/21/22,2022-11-27 08:17:00+00,$61.60,4,https://outschool.com/sections/045a6e91-ba93-4b37-ad87-96430441b8b4/learners,2023-07-17 22:14:44.626084+00
00668776-60ca-46d7-b5ac-b1c0d37d9e49d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-11-142022-11-2168cd4ec8-b004-46f5-b7e2-5c0c098719f8,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,11/15/22 06:30pm,Topher - DnD with Toph Tue Nov 15 @ 06:30pm,1.5000,paid,11/14/22-11/21/22,2022-11-27 08:17:00+00,$32.20,2,https://outschool.com/sections/00668776-60ca-46d7-b5ac-b1c0d37d9e49/learners,2023-07-17 22:14:44.626084+00
dd1114eb-7ef3-491e-955e-9ec471b8698553b512a9-d0e0-4dde-8c2f-28540936625725549d5b-9c9f-4228-899b-fa89578c9cb42022-11-142022-11-21495ba5c8-d136-4f19-aa6e-725882e82667,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Ghosts of Saltmarsh - Beginner Pirate Sea Adventure!,,,Europe/London,11/14/22 05:30pm,Topher - DnD with Toph Mon Nov 14 @ 05:30pm,1.5000,paid,11/14/22-11/21/22,2022-11-27 08:18:00+00,$21.00,1,https://outschool.com/sections/dd1114eb-7ef3-491e-955e-9ec471b86985/learners,2023-07-17 22:14:44.626084+00
cc540f49-2246-4f45-a34f-9570bade2a608c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-11-142022-11-21f657c56d-2d30-4e74-b333-ce35187ba424,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,11/16/22 03:00am,Topher - DnD with Toph Wed Nov 16 @ 03:00am,1.5000,paid,11/14/22-11/21/22,2022-11-27 08:25:00+00,$40.60,2,https://outschool.com/sections/cc540f49-2246-4f45-a34f-9570bade2a60/learners,2023-07-17 22:14:44.626084+00
cb116d0f-a31c-46b4-bf54-3dbaf2d66c168c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-11-142022-11-2142ca8902-75bc-4bc1-b1c3-279a1ff34547,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,11/16/22 03:00pm,Topher - DnD with Toph Wed Nov 16 @ 03:00pm,1.5000,paid,11/14/22-11/21/22,2022-11-27 08:25:00+00,$93.80,5,https://outschool.com/sections/cb116d0f-a31c-46b4-bf54-3dbaf2d66c16/learners,2023-07-17 22:14:44.626084+00
