payout_id,duplicate_number,owner_name,class_name,leader_user_id,leader_name,timezone,first_meeting_of_week_date,meetings,hours_taught,status,paid_period,payout_date,payout_dollars,num_enrollments,section_link,loaded_at
12d615f6-1112-4878-b8a6-68448318bf57246d8fba-b8b9-48e4-a9dd-7538e8ea2a0c25549d5b-9c9f-4228-899b-fa89578c9cb42022-09-192022-09-269b714daf-983c-4eeb-8db5-6cdb58e0b9dc,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Lost Mine of Phandelver - Beginner Starter Adventure!,,,Europe/London,09/20/22 03:30pm,Topher - DnD with Toph Tue Sep 20 @ 03:30pm,1.5000,paid,09/19/22-09/26/22,2022-10-02 09:15:00+00,$33.60,2,https://outschool.com/sections/12d615f6-1112-4878-b8a6-68448318bf57/learners,2023-07-17 22:14:44.626084+00
f75afd2d-e85f-4671-b17a-781949bb5924246d8fba-b8b9-48e4-a9dd-7538e8ea2a0c25549d5b-9c9f-4228-899b-fa89578c9cb42022-09-192022-09-262d087b63-55c1-4b2f-9104-749900a39765,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Lost Mine of Phandelver - Beginner Starter Adventure!,,,Europe/London,09/20/22 07:30pm,Topher - DnD with Toph Tue Sep 20 @ 07:30pm,1.5000,paid,09/19/22-09/26/22,2022-10-02 09:15:00+00,$56.00,3,https://outschool.com/sections/f75afd2d-e85f-4671-b17a-781949bb5924/learners,2023-07-17 22:14:44.626084+00
cb116d0f-a31c-46b4-bf54-3dbaf2d66c168c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-09-192022-09-2683a1bd47-a673-424b-9087-cce6f3eecdc7,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,09/21/22 03:00pm,Topher - DnD with Toph Wed Sep 21 @ 03:00pm,1.5000,paid,09/19/22-09/26/22,2022-10-02 09:17:00+00,$52.50,3,https://outschool.com/sections/cb116d0f-a31c-46b4-bf54-3dbaf2d66c16/learners,2023-07-17 22:14:44.626084+00
16e707b1-dc4d-4a45-805b-e4802f9d5cf78c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-09-192022-09-261216b356-bef4-437e-8c9b-76dd78b07e2d,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,09/25/22 05:00pm,Topher - DnD with Toph Sun Sep 25 @ 05:00pm,1.5000,paid,09/19/22-09/26/22,2022-10-02 09:21:00+00,$52.50,3,https://outschool.com/sections/16e707b1-dc4d-4a45-805b-e4802f9d5cf7/learners,2023-07-17 22:14:44.626084+00
2ac36c86-07c6-4bc8-8a0f-a7f8586ef002d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-09-192022-09-26dfe7015e-edc2-4b91-8b90-5bbecdab8364,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,09/25/22 02:30pm,Topher - DnD with Toph Sun Sep 25 @ 02:30pm,1.5000,paid,09/19/22-09/26/22,2022-10-02 09:21:00+00,$63.00,4,https://outschool.com/sections/2ac36c86-07c6-4bc8-8a0f-a7f8586ef002/learners,2023-07-17 22:14:44.626084+00
67b952e0-b508-40c7-962a-e92976b5051a8c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-09-192022-09-26982616d3-0c2d-44a6-9834-bee871d6a155,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,09/20/22 05:30pm,Topher - DnD with Toph Tue Sep 20 @ 05:30pm,1.5000,paid,09/19/22-09/26/22,2022-10-02 09:25:00+00,$14.00,1,https://outschool.com/sections/67b952e0-b508-40c7-962a-e92976b5051a/learners,2023-07-17 22:14:44.626084+00
7e82b256-aac6-4546-ad20-b9a8f47f6952d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42022-09-192022-09-2604e9e572-b6f4-43af-a409-f51c3cec0837,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,09/21/22 06:00pm,Topher - DnD with Toph Wed Sep 21 @ 06:00pm,1.5000,paid,09/19/22-09/26/22,2022-10-02 09:26:00+00,$84.00,5,https://outschool.com/sections/7e82b256-aac6-4546-ad20-b9a8f47f6952/learners,2023-07-17 22:14:44.626084+00
12d615f6-1112-4878-b8a6-68448318bf57246d8fba-b8b9-48e4-a9dd-7538e8ea2a0c25549d5b-9c9f-4228-899b-fa89578c9cb42022-09-262022-10-03b08bc73d-9ebf-4987-9406-0467ca5bffed,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Lost Mine of Phandelver - Beginner Starter Adventure!,,,Europe/London,09/27/22 03:30pm,Topher - DnD with Toph Tue Sep 27 @ 03:30pm,1.5000,paid,09/26/22-10/03/22,2022-10-09 09:14:00+00,$33.60,2,https://outschool.com/sections/12d615f6-1112-4878-b8a6-68448318bf57/learners,2023-07-17 22:14:44.626084+00
67b952e0-b508-40c7-962a-e92976b5051a8c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42022-09-262022-10-034fba4602-40f0-460a-b5eb-18e1855588cd,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,09/27/22 05:30pm,Topher - DnD with Toph Tue Sep 27 @ 05:30pm,1.5000,paid,09/26/22-10/03/22,2022-10-09 09:14:00+00,$14.00,1,https://outschool.com/sections/67b952e0-b508-40c7-962a-e92976b5051a/learners,2023-07-17 22:14:44.626084+00
f75afd2d-e85f-4671-b17a-781949bb5924246d8fba-b8b9-48e4-a9dd-7538e8ea2a0c25549d5b-9c9f-4228-899b-fa89578c9cb42022-09-262022-10-03bc07135a-e4c0-4e02-ae2a-68f69c1c6a20,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Lost Mine of Phandelver - Beginner Starter Adventure!,,,Europe/London,09/27/22 07:30pm,Topher - DnD with Toph Tue Sep 27 @ 07:30pm,1.5000,paid,09/26/22-10/03/22,2022-10-09 09:14:00+00,$56.00,3,https://outschool.com/sections/f75afd2d-e85f-4671-b17a-781949bb5924/learners,2023-07-17 22:14:44.626084+00
