payout_id,duplicate_number,owner_name,class_name,leader_user_id,leader_name,timezone,first_meeting_of_week_date,meetings,hours_taught,status,paid_period,payout_date,payout_dollars,num_enrollments,section_link,loaded_at
cc540f49-2246-4f45-a34f-9570bade2a608c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42023-01-022023-01-09d2e9986d-5653-4b19-855f-5177fcbe4c91,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,01/04/23 11:00pm,Topher - DnD with Toph Wed Jan 04 @ 11:00pm,1.5000,paid,01/02/23-01/09/23,2023-01-15 08:22:00+00,$40.60,2,https://outschool.com/sections/cc540f49-2246-4f45-a34f-9570bade2a60/learners,2023-07-17 22:15:07.544824+00
0c99fd4f-b801-413b-b9d3-72c7ba4746f66471f2a6-d1b0-4c60-9fbe-79a6de82feff25549d5b-9c9f-4228-899b-fa89578c9cb42022-12-012023-01-016cef0b5a-4b4d-4018-88eb-c85c6c39535f,1,Topher - DnD with Toph,DnD with Toph - Dungeons & Dragons Social Club,,,Europe/London,,,,paid,12/01/22-01/01/23,2023-01-15 08:32:00+00,$157.50,15,https://outschool.com/sections/0c99fd4f-b801-413b-b9d3-72c7ba4746f6/learners,2023-07-17 22:15:07.544824+00
cb116d0f-a31c-46b4-bf54-3dbaf2d66c168c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42023-01-092023-01-160130efc4-5acc-4e73-a959-c1c72b30f9c4,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,01/11/23 03:00pm,Topher - DnD with Toph Wed Jan 11 @ 03:00pm,1.5000,paid,01/09/23-01/16/23,2023-01-22 08:15:00+00,$119.00,6,https://outschool.com/sections/cb116d0f-a31c-46b4-bf54-3dbaf2d66c16/learners,2023-07-17 22:15:07.544824+00
af2ead99-b6ac-423a-ac93-28b53c4ed90f246d8fba-b8b9-48e4-a9dd-7538e8ea2a0c25549d5b-9c9f-4228-899b-fa89578c9cb42023-01-092023-01-167f8d1b29-7173-4df5-b523-7b4cf55d781e,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Lost Mine of Phandelver - Beginner Starter Adventure!,,,Europe/London,01/09/23 03:00am,Topher - DnD with Toph Mon Jan 09 @ 03:00am,1.5000,paid,01/09/23-01/16/23,2023-01-22 08:15:00+00,$21.00,2,https://outschool.com/sections/af2ead99-b6ac-423a-ac93-28b53c4ed90f/learners,2023-07-17 22:15:07.544824+00
ade47a9a-a688-4911-a027-25f58fc020048915cdb7-312f-450c-ac4a-123f6b4e716b25549d5b-9c9f-4228-899b-fa89578c9cb42023-01-092023-01-16c9c33cc2-89cd-488f-ac78-59466d3c9076,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Tomb of Annihilation | Jungle Dinosaur Adventure!,,,Europe/London,01/15/23 02:30pm,Topher - DnD with Toph Sun Jan 15 @ 02:30pm,1.5000,paid,01/09/23-01/16/23,2023-01-22 08:15:00+00,$72.80,4,https://outschool.com/sections/ade47a9a-a688-4911-a027-25f58fc02004/learners,2023-07-17 22:15:07.544824+00
00668776-60ca-46d7-b5ac-b1c0d37d9e49d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42023-01-092023-01-1666b1e8c2-38ce-4d76-8198-4190622b1f4b,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,01/10/23 06:30pm,Topher - DnD with Toph Tue Jan 10 @ 06:30pm,1.5000,paid,01/09/23-01/16/23,2023-01-22 08:19:00+00,$32.20,2,https://outschool.com/sections/00668776-60ca-46d7-b5ac-b1c0d37d9e49/learners,2023-07-17 22:15:07.544824+00
045a6e91-ba93-4b37-ad87-96430441b8b4d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42023-01-092023-01-16300f2a0c-83a7-4f43-ad84-eb2285ac0005,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,01/15/23 05:00pm,Topher - DnD with Toph Sun Jan 15 @ 05:00pm,1.5000,paid,01/09/23-01/16/23,2023-01-22 08:19:00+00,$47.60,3,https://outschool.com/sections/045a6e91-ba93-4b37-ad87-96430441b8b4/learners,2023-07-17 22:15:07.544824+00
7e82b256-aac6-4546-ad20-b9a8f47f6952d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42023-01-092023-01-166d1f7ff3-a38f-4ff3-afd7-8741d6c2eebb,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,01/11/23 06:00pm,Topher - DnD with Toph Wed Jan 11 @ 06:00pm,1.5000,paid,01/09/23-01/16/23,2023-01-22 08:21:00+00,$63.00,4,https://outschool.com/sections/7e82b256-aac6-4546-ad20-b9a8f47f6952/learners,2023-07-17 22:15:07.544824+00
cb116d0f-a31c-46b4-bf54-3dbaf2d66c168c85aa0e-f323-46b6-8ce4-9569bd6ab20125549d5b-9c9f-4228-899b-fa89578c9cb42023-01-162023-01-2365c4fe9f-f048-4a05-9f86-9d48b7d46f0f,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) Waterdeep: Dragon Heist - Beginner Fantasy Campaign!,,,Europe/London,01/18/23 03:00pm,Topher - DnD with Toph Wed Jan 18 @ 03:00pm,1.5000,paid,01/16/23-01/23/23,2023-01-29 08:15:00+00,$99.40,5,https://outschool.com/sections/cb116d0f-a31c-46b4-bf54-3dbaf2d66c16/learners,2023-07-17 22:15:07.544824+00
00668776-60ca-46d7-b5ac-b1c0d37d9e49d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42023-01-162023-01-2324ae8d7e-a640-4021-9be8-8a005cabc500,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,01/17/23 06:30pm,Topher - DnD with Toph Tue Jan 17 @ 06:30pm,1.5000,paid,01/16/23-01/23/23,2023-01-29 08:23:00+00,$32.20,2,https://outschool.com/sections/00668776-60ca-46d7-b5ac-b1c0d37d9e49/learners,2023-07-17 22:15:07.544824+00
7e82b256-aac6-4546-ad20-b9a8f47f6952d44b896b-e4ef-47ae-b1b7-d2dd231ed20025549d5b-9c9f-4228-899b-fa89578c9cb42023-01-162023-01-235c9571b0-e312-4297-bb08-a077c312503a,1,Topher - DnD with Toph,Dungeons and Dragons (D&D) The Wild Beyond - A Magical Campaign for Beginners!,,,Europe/London,01/18/23 06:00pm,Topher - DnD with Toph Wed Jan 18 @ 06:00pm,1.5000,paid,01/16/23-01/23/23,2023-01-29 08:26:00+00,$63.00,4,https://outschool.com/sections/7e82b256-aac6-4546-ad20-b9a8f47f6952/learners,2023-07-17 22:15:07.544824+00
